reactomeID	species	categoryID	categoryName	categoryNameAbbr
R-HSA-164843	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-73843	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1971475	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-5619084	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-1369062	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-382556	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-9033807	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-418592	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-392170	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-198323	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-198693	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-211163	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-112122	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-112126	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-4839748	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-163680	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-5467333	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5467337	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-179409	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-174143	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-174048	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-174154	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-176409	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-174178	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-179419	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-5649702	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-180689	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5624958	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-170984	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-380994	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-381183	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-381033	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-1296025	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-450408	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-8854518	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-5467340	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4839735	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2161541	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2161517	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2161522	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-73930	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-2978092	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-167242	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-156582	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-264642	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-181431	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-399997	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1300645	Homo sapiens	R-HSA-1474165	Reproduction	Reprod
R-HSA-2122948	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9032845	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9028731	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9032500	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9028335	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9026527	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9026519	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9603381	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9034793	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9034864	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5625886	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2033519	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-111452	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-165158	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-399710	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-9619483	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-176814	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-176187	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-111447	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-114452	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-111446	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-139910	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-174577	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-451308	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1296041	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-991365	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-5619507	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-936964	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-1592389	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-1169091	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2980767	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-442755	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-111448	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-451307	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-2151209	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-139915	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-428540	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-9619229	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-1169092	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5635838	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-187015	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5617472	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-111459	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-2426168	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-451326	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-450341	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-8866907	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-72662	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2485179	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-68962	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-75108	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-114294	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-1482798	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1482883	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1482788	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1482839	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1482925	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1482922	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1482801	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1280218	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-417973	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-170660	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-170670	Homo sapiens	R-HSA-112316,R-HSA-162582	Neuronal System,Signal Transduction	Neur Sys Sig Tr
R-HSA-418990	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-392023	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-400042	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-390696	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-879415	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5423646	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-351143	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1462054	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-389599	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-173736	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-140179	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-375280	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-209776	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-156587	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-70614	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-352230	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-141444	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-141424	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-977225	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2214320	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-5620912	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-193048	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2473224	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-983170	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-983695	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-1236975	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-983168	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-6803157	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-1169410	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-109581	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-140342	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-351906	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-111465	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-75153	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-111471	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-445717	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-426048	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2142753	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-211957	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-8937144	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-446203	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-175474	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-9609736	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-168316	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-8963889	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-2022090	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-68616	Homo sapiens	R-HSA-69306	DNA Replication	DNA Repl
R-HSA-68867	Homo sapiens	R-HSA-69306	DNA Replication	DNA Repl
R-HSA-390471	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-210455	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-4608870	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-162791	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-3371568	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-174084	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-349425	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-177539	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-422475	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-193634	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-209563	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5250924	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-5620922	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-9024909	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-111453	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-1368108	Homo sapiens	R-HSA-400253	Circadian Clock	Circ Cl
R-HSA-73884	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-73929	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-210991	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-1461957	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-77352	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77346	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77350	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77310	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77285	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77348	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77305	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-3858494	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-196299	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-389887	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-390247	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-425381	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-194068	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2173782	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-173107	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-4411364	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-141333	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-211859	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2466712	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-9018676	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018677	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9026395	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018683	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9025094	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9026403	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9026290	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9026286	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9025106	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9023661	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018896	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018679	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9020265	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9027604	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9026762	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9027307	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018682	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9026766	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018681	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9018678	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-446193	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-196780	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-9033658	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-70895	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-352238	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-168302	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-162588	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-450385	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-8851680	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5621481	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-75102	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-5218900	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-5621575	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5690714	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-389356	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-389357	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-389359	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-68689	Homo sapiens	R-HSA-69306	DNA Replication	DNA Repl
R-HSA-69017	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-68827	Homo sapiens	R-HSA-69306	DNA Replication	DNA Repl
R-HSA-447041	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-5607763	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5607764	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-5660668	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-6811434	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-6811436	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-6807878	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-204005	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-140180	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-199920	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-442742	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-442720	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-442729	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-8874211	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-399956	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-2024101	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-389513	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-211999	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-111996	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-1296052	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-4086398	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-111997	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-111932	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-2025928	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-419812	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-111933	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-901042	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-111957	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-72737	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-8955332	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-5576891	Homo sapiens	R-HSA-397014	Muscle contraction	Muscl contr
R-HSA-5694530	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-8856825	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-5620920	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-71262	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-140534	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-418889	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-5357769	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-264870	Homo sapiens	R-HSA-5357801	Programmed Cell Death	Prog Cell Death
R-HSA-209905	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-426117	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-174184	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-1640170	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69620	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69278	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-204998	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-446728	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-1222541	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-202733	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-1500931	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-421270	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-446353	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-2559583	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-189200	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-3371556	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-1234174	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-8953897	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-2262752	Homo sapiens	R-HSA-8953897	Cellular responses to external stimuli	Cell Resp
R-HSA-380287	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-193681	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-163765	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-390466	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-380108	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-75035	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-191273	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-6807047	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-6807062	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-6798163	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2022870	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1793185	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-3247509	Homo sapiens	R-HSA-4839726	Chromatin organization	Chr Org
R-HSA-4839726	Homo sapiens	R-HSA-4839726	Chromatin organization	Chr Org
R-HSA-73886	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-8963888	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-8964026	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-8963901	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-5617833	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-400253	Homo sapiens	R-HSA-400253	Circadian Clock	Circ Cl
R-HSA-71403	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-373076	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-373080	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-420499	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-983169	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-9603798	Homo sapiens	R-HSA-9609507	Protein localization	Prot Loc
R-HSA-1296053	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-173623	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-8856828	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-110331	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-110329	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-196741	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-196783	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2470946	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-1650814	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-8948216	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-1442490	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-1474290	Homo sapiens	R-HSA-1474244	Extracellular matrix organization	ECM Org
R-HSA-140875	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-8948700	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-166658	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-6799198	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2514853	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-2299718	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
